time [s],m [kg],Uint energy [J],m_dot vent [kg/s],U int energy solids [J],Q_amb [W],Q_iHEX [W],u_int h2 [J/kg],h H2 [J/kg],T H2 [K],rho H2 [kg/m3],P H2 [Pa],T solids [K],Q oHEX [W]
4448,106.6001441,28657312.6,0,370185.3343,25,6156.81874,268829.9611,328017.4983,36.32043679,33.79089743,2000000,36.32062115,25903.88315
4449,106.5767611,28655798.59,0,370210.2987,25,6156.558356,268874.7368,328075.2599,36.32139297,33.7834853,2000000,36.32156576,25903.30553
4450,106.553378,28654282.96,0,370235.2661,25,6156.298557,268919.5171,328133.0317,36.32234931,33.77607316,2000000,36.32251044,25902.72781
4451,106.5299949,28652765.71,0,370260.2362,25,6156.03934,268964.3019,328190.8136,36.3233058,33.76866102,2000000,36.32345518,25902.14999
4452,106.5066119,28651246.86,0,370285.2092,25,6155.780701,269009.0911,328248.6058,36.32426244,33.76124889,2000000,36.32439999,25901.57207
4453,106.4832288,28649726.39,0,370310.185,25,6155.522634,269053.8849,328306.4083,36.32521924,33.75383675,2000000,36.32534486,25900.99405
4454,106.4598457,28648204.31,0,370335.1634,25,6155.265135,269098.6833,328364.221,36.32617619,33.74642462,2000000,36.32628979,25900.41592
4455,106.4364627,28646680.62,0,370360.1446,25,6155.008197,269143.4862,328422.0439,36.32713329,33.73901248,2000000,36.32723478,25899.83769
4456,106.4130796,28645155.32,0,370385.1284,25,6154.751812,269188.2936,328479.8772,36.32809056,33.73160034,2000000,36.32817982,25899.25936
4457,106.3896965,28643628.4,0,370410.1148,25,6154.495971,269233.1056,328537.7206,36.32904797,33.72418821,2000000,36.32912493,25898.68092
4458,106.3663135,28642099.88,0,370435.1036,25,6154.240662,269277.9221,328595.5744,36.33000555,33.71677607,2000000,36.33007008,25898.10238
4459,106.3429304,28640569.74,0,370460.0949,25,6153.985866,269322.7432,328653.4385,36.33096328,33.70936394,2000000,36.33101529,25897.52374
4460,106.3195473,28639038,0,370485.0884,25,6153.731562,269367.5689,328711.3129,36.33192117,33.7019518,2000000,36.33196053,25896.945
4461,106.2961643,28637504.64,0,370510.0841,25,6153.477711,269412.3992,328769.1976,36.33287922,33.69453966,2000000,36.33290582,25896.36615
4462,106.2727812,28635969.68,0,370535.0818,25,6153.224244,269457.234,328827.0927,36.33383743,33.68712753,2000000,36.33385114,25895.7872
4463,106.2493981,28634433.1,0,370560.081,25,6152.970942,269502.0734,328884.9981,36.3347958,33.67971539,2000000,36.33479648,25895.20815
4464,106.2260151,28632894.92,0,370585.0817,25,6152.71814,269546.9175,328942.9138,36.33575433,33.67230326,2000000,36.33574183,25894.62899
4465,106.202632,28631355.13,0,370610.0839,25,6152.466517,269591.7661,329000.8399,36.33671302,33.66489112,2000000,36.3366872,25894.04973
4466,106.1792489,28629813.73,0,370635.0881,25,6152.215831,269636.6194,329058.7764,36.33767187,33.65747898,2000000,36.33763259,25893.47036
4467,106.1558659,28628270.73,0,370660.0946,25,6151.965976,269681.4772,329116.7232,36.33863088,33.65006685,2000000,36.33857804,25892.8909
4468,106.1324828,28626726.12,0,370685.1036,25,6151.716906,269726.3397,329174.6804,36.33959006,33.64265471,2000000,36.33952353,25892.31132
4469,106.1090997,28625179.9,0,370710.1152,25,6151.468591,269771.2068,329232.6481,36.3405494,33.63524257,2000000,36.34046909,25891.73165
4470,106.0857167,28623632.07,0,370735.1297,25,6151.221028,269816.0786,329290.6261,36.34150891,33.62783044,2000000,36.34141471,25891.15187
4471,106.0623336,28622082.64,0,370760.1471,25,6150.974202,269860.955,329348.6146,36.34246858,33.6204183,2000000,36.3423604,25890.57198
4472,106.0389506,28620531.6,0,370785.1676,25,6150.728108,269905.8361,329406.6135,36.34342841,33.61300617,2000000,36.34330616,25889.99199
4473,106.0155675,28618978.96,0,370810.1913,25,6150.482733,269950.7218,329464.6229,36.34438841,33.60559403,2000000,36.344252,25889.4119
4474,105.9921844,28617424.71,0,370835.2182,25,6150.23807,269995.6121,329522.6427,36.34534858,33.59818189,2000000,36.34519792,25888.8317
4475,105.9688014,28615868.86,0,370860.2486,25,6149.994114,270040.5072,329580.673,36.34630892,33.59076976,2000000,36.34614393,25888.2514
4476,105.9454183,28614311.41,0,370885.2824,25,6149.750861,270085.4069,329638.7137,36.34726942,33.58335762,2000000,36.34709003,25887.67099
4477,105.9220352,28612752.35,0,370910.3198,25,6149.508305,270130.3113,329696.7649,36.34823009,33.57594549,2000000,36.34803622,25887.09048
4478,105.8986522,28611191.69,0,370935.3609,25,6149.266443,270175.2204,329754.8267,36.34919094,33.56853335,2000000,36.34898251,25886.50986
4479,105.8752691,28609629.42,0,370960.4058,25,6149.025271,270220.1342,329812.8989,36.35015195,33.56112121,2000000,36.3499289,25885.92914
4480,105.851886,28608065.55,0,370985.4545,25,6148.784786,270265.0527,329870.9816,36.35111313,33.55370908,2000000,36.35087539,25885.34831
4481,105.828503,28606500.08,0,371010.5071,25,6148.544985,270309.9759,329929.0749,36.35207448,33.54629694,2000000,36.35182199,25884.76738
4482,105.8051199,28604933.01,0,371035.5637,25,6148.305865,270354.9038,329987.1787,36.35303601,33.5388848,2000000,36.3527687,25884.18634
4483,105.7817368,28603364.33,0,371060.6243,25,6148.067423,270399.8364,330045.2931,36.3539977,33.53147267,2000000,36.35371551,25883.6052
4484,105.7583538,28601794.06,0,371085.6891,25,6147.829658,270444.7738,330103.418,36.35495957,33.52406053,2000000,36.35466245,25883.02395
4485,105.7349707,28600222.18,0,371110.7582,25,6147.592566,270489.7159,330161.5535,36.35592161,33.5166484,2000000,36.3556095,25882.44259
4486,105.7115876,28598648.7,0,371135.8315,25,6147.356147,270534.6627,330219.6995,36.35688383,33.50923626,2000000,36.35655666,25881.86113
4487,105.6882046,28597073.63,0,371160.9091,25,6147.120396,270579.6143,330277.8562,36.35784622,33.50182412,2000000,36.35750395,25881.27957
4488,105.6648215,28595496.95,0,371185.9911,25,6146.885314,270624.5706,330336.0234,36.35880879,33.49441199,2000000,36.35845137,25880.69789
4489,105.6414384,28593918.67,0,371211.0776,25,6146.650898,270669.5317,330394.2013,36.35977153,33.48699985,2000000,36.35939891,25880.11612
4490,105.6180554,28592338.8,0,371236.1687,25,6146.417147,270714.4976,330452.3897,36.36073445,33.47958772,2000000,36.36034658,25879.53423
4491,105.5946723,28590757.32,0,371261.2643,25,6146.184057,270759.4682,330510.5889,36.36169755,33.47217558,2000000,36.36129438,25878.95224
4492,105.5712892,28589174.25,0,371286.3646,25,6145.951629,270804.4437,330568.7986,36.36266083,33.46476344,2000000,36.36224232,25878.37014
4493,105.5479062,28587589.58,0,371311.4695,25,6145.71986,270849.4239,330627.019,36.36362428,33.45735131,2000000,36.36319039,25877.78794
4494,105.5245231,28586003.31,0,371336.5793,25,6145.48875,270894.4089,330685.2501,36.36458791,33.44993917,2000000,36.36413859,25877.20563
4495,105.50114,28584415.44,0,371361.6938,25,6145.258295,270939.3987,330743.4918,36.36555173,33.44252703,2000000,36.36508694,25876.62321
4496,105.477757,28582825.98,0,371386.8132,25,6145.028496,270984.3933,330801.7442,36.36651572,33.4351149,2000000,36.36603543,25876.04069
4497,105.4543739,28581234.92,0,371411.9376,25,6144.799351,271029.3927,330860.0073,36.36747989,33.42770276,2000000,36.36698406,25875.45806
4498,105.4309908,28579642.26,0,371437.0668,25,6144.570859,271074.397,330918.2811,36.36844425,33.42029063,2000000,36.36793284,25874.87532
4499,105.4076078,28578048.01,0,371462.2012,25,6144.343018,271119.4061,330976.5656,36.36940879,33.41287849,2000000,36.36888176,25874.29247
4500,105.3842247,28576452.17,0,371487.3405,25,6144.115826,271164.42,331034.8609,36.37037351,33.40546635,2000000,36.36983083,25873.70952
4501,105.3608416,28574854.72,0,371512.485,25,6143.889284,271209.4387,331093.1669,36.37133841,33.39805422,2000000,36.37078006,25873.12646
4502,105.3374586,28573255.69,0,371537.6347,25,6143.66339,271254.4623,331151.4836,36.3723035,33.39064208,2000000,36.37172943,25872.54329
4503,105.3140755,28571655.05,0,371562.7895,25,6143.438142,271299.4907,331209.8111,36.37326877,33.38322995,2000000,36.37267897,25871.96002
4504,105.2906924,28570052.83,0,371587.9496,25,6143.213539,271344.524,331268.1493,36.37423423,33.37581781,2000000,36.37362865,25871.37664
4505,105.2673094,28568449.01,0,371613.115,25,6142.989582,271389.5622,331326.4984,36.37519987,33.36840567,2000000,36.3745785,25870.79314
4506,105.2439263,28566843.59,0,371638.2858,25,6142.766268,271434.6052,331384.8582,36.37616571,33.36099354,2000000,36.3755285,25870.20955
4507,105.2205432,28565236.59,0,371663.4619,25,6142.543597,271479.6532,331443.2288,36.37713172,33.3535814,2000000,36.37647866,25869.62584
4508,105.1971602,28563627.99,0,371688.6434,25,6142.321565,271524.706,331501.6102,36.37809793,33.34616927,2000000,36.37742899,25869.04203
4509,105.1737771,28562017.8,0,371713.8304,25,6142.100176,271569.7637,331560.0024,36.37906432,33.33875713,2000000,36.37837948,25868.4581
4510,105.150394,28560406.01,0,371739.0229,25,6141.879426,271614.8263,331618.4055,36.38003091,33.33134499,2000000,36.37933013,25867.87407
4511,105.127011,28558792.64,0,371764.221,25,6141.659315,271659.8938,331676.8194,36.38099768,33.32393286,2000000,36.38028095,25867.28993
4512,105.1036279,28557177.67,0,371789.4246,25,6141.43984,271704.9662,331735.2442,36.38196465,33.31652072,2000000,36.38123194,25866.70569
4513,105.0802449,28555561.11,0,371814.6338,25,6141.221003,271750.0435,331793.6798,36.3829318,33.30910858,2000000,36.3821831,25866.12133
4514,105.0568618,28553942.96,0,371839.8487,25,6141.002804,271795.1258,331852.1263,36.38389915,33.30169645,2000000,36.38313443,25865.53687
4515,105.0334787,28552323.22,0,371865.0693,25,6140.785238,271840.213,331910.5836,36.38486669,33.29428431,2000000,36.38408593,25864.95229
4516,105.0100957,28550701.89,0,371890.2956,25,6140.568306,271885.3051,331969.0519,36.38583442,33.28687218,2000000,36.38503761,25864.36761
4517,104.9867126,28549078.97,0,371915.5277,25,6140.352008,271930.4022,332027.5311,36.38680235,33.27946004,2000000,36.38598946,25863.78282
4518,104.9633295,28547454.47,0,371940.7656,25,6140.136344,271975.5042,332086.0211,36.38777047,33.2720479,2000000,36.38694148,25863.19792
4519,104.9399465,28545828.37,0,371966.0093,25,6139.921312,272020.6112,332144.5221,36.38873878,33.26463577,2000000,36.38789369,25862.61291
4520,104.9165634,28544200.68,0,371991.2589,25,6139.706909,272065.7231,332203.0341,36.38970729,33.25722363,2000000,36.38884607,25862.02779
4521,104.8931803,28542571.41,0,372016.5143,25,6139.493137,272110.84,332261.557,36.390676,33.2498115,2000000,36.38979863,25861.44256
4522,104.8697973,28540940.55,0,372041.7757,25,6139.279996,272155.9619,332320.0908,36.3916449,33.24239936,2000000,36.39075138,25860.85722
4523,104.8464142,28539308.1,0,372067.0431,25,6139.067486,272201.0888,332378.6356,36.392614,33.23498722,2000000,36.3917043,25860.27177
4524,104.8230311,28537674.06,0,372092.3165,25,6138.855601,272246.2206,332437.1914,36.3935833,33.22757509,2000000,36.39265741,25859.68621
4525,104.7996481,28536038.44,0,372117.5959,25,6138.644342,272291.3575,332495.7582,36.3945528,33.22016295,2000000,36.39361071,25859.10055
4526,104.776265,28534401.23,0,372142.8813,25,6138.433714,272336.4994,332554.3359,36.3955225,33.21275081,2000000,36.39456419,25858.51477
4527,104.7528819,28532762.43,0,372168.1729,25,6138.223713,272381.6462,332612.9247,36.39649239,33.20533868,2000000,36.39551785,25857.92888
4528,104.7294989,28531122.05,0,372193.4705,25,6138.014335,272426.7981,332671.5245,36.39746249,33.19792654,2000000,36.39647171,25857.34288
4529,104.7061158,28529480.08,0,372218.7743,25,6137.80558,272471.9551,332730.1353,36.39843279,33.19051441,2000000,36.39742575,25856.75678
4530,104.6827327,28527836.52,0,372244.0843,25,6137.597452,272517.117,332788.7572,36.39940329,33.18310227,2000000,36.39837999,25856.17056
4531,104.6593497,28526191.39,0,372269.4005,25,6137.389951,272562.284,332847.3901,36.40037399,33.17569013,2000000,36.39933441,25855.58423
4532,104.6359666,28524544.66,0,372294.7229,25,6137.183071,272607.456,332906.0341,36.4013449,33.168278,2000000,36.40028903,25854.99779
4533,104.6125835,28522896.36,0,372320.0516,25,6136.976808,272652.6331,332964.6891,36.40231601,33.16086586,2000000,36.40124384,25854.41124
4534,104.5892005,28521246.46,0,372345.3866,25,6136.771171,272697.8152,333023.3553,36.40328733,33.15345373,2000000,36.40219885,25853.82458
4535,104.5658174,28519594.99,0,372370.7278,25,6136.56616,272743.0024,333082.0325,36.40425885,33.14604159,2000000,36.40315405,25853.2378
4536,104.5424343,28517941.93,0,372396.0755,25,6136.361768,272788.1947,333140.7208,36.40523057,33.13862945,2000000,36.40410944,25852.65092
4537,104.5190513,28516287.29,0,372421.4295,25,6136.15799,272833.392,333199.4203,36.40620251,33.13121732,2000000,36.40506504,25852.06393
4538,104.4956682,28514631.07,0,372446.7898,25,6135.954833,272878.5945,333258.1309,36.40717465,33.12380518,2000000,36.40602083,25851.47682
4539,104.4722851,28512973.26,0,372472.1566,25,6135.752303,272923.802,333316.8526,36.40814699,33.11639304,2000000,36.40697682,25850.8896
4540,104.4489021,28511313.87,0,372497.5299,25,6135.550391,272969.0146,333375.5854,36.40911955,33.10898091,2000000,36.40793301,25850.30227
4541,104.425519,28509652.91,0,372522.9096,25,6135.349088,273014.2323,333434.3294,36.41009231,33.10156877,2000000,36.4088894,25849.71483
4542,104.4021359,28507990.36,0,372548.2958,25,6135.148403,273059.4552,333493.0846,36.41106529,33.09415664,2000000,36.409846,25849.12728
4543,104.3787529,28506326.22,0,372573.6885,25,6134.948345,273104.6831,333551.851,36.41203847,33.0867445,2000000,36.41080279,25848.53962
4544,104.3553698,28504660.51,0,372599.0878,25,6134.748905,273149.9161,333610.6285,36.41301186,33.07933236,2000000,36.41175979,25847.95184
4545,104.3319867,28502993.22,0,372624.4936,25,6134.550071,273195.1543,333669.4173,36.41398547,33.07192023,2000000,36.41271699,25847.36396
4546,104.3086037,28501324.35,0,372649.906,25,6134.351848,273240.3977,333728.2173,36.41495929,33.06450809,2000000,36.4136744,25846.77596
4547,104.2852206,28499653.9,0,372675.3251,25,6134.154253,273285.6461,333787.0284,36.41593332,33.05709596,2000000,36.41463202,25846.18784
4548,104.2618375,28497981.87,0,372700.7507,25,6133.957279,273330.8997,333845.8508,36.41690756,33.04968382,2000000,36.41558984,25845.59962
4549,104.2384545,28496308.26,0,372726.1831,25,6133.760907,273376.1585,333904.6845,36.41788202,33.04227168,2000000,36.41654787,25845.01128
4550,104.2150714,28494633.07,0,372751.6221,25,6133.565139,273421.4225,333963.5295,36.4188567,33.03485955,2000000,36.41750611,25844.42283
4551,104.1916883,28492956.3,0,372777.0678,25,6133.369997,273466.6916,334022.3856,36.41983159,33.02744741,2000000,36.41846456,25843.83427
4552,104.1683053,28491277.96,0,372802.5202,25,6133.175483,273511.9658,334081.253,36.42080669,33.02003528,2000000,36.41942322,25843.2456
4553,104.1449222,28489598.03,0,372827.9794,25,6132.981568,273557.2453,334140.1318,36.42178202,33.01262314,2000000,36.42038209,25842.65681
4554,104.1215392,28487916.54,0,372853.4453,25,6132.788247,273602.53,334199.0219,36.42275756,33.005211,2000000,36.42134117,25842.06791
4555,104.0981561,28486233.46,0,372878.9181,25,6132.59555,273647.8198,334257.9232,36.42373332,32.99779887,2000000,36.42230046,25841.4789
4556,104.074773,28484548.81,0,372904.3976,25,6132.403487,273693.1149,334316.8358,36.42470929,32.99038673,2000000,36.42325997,25840.88977
4557,104.05139,28482862.58,0,372929.884,25,6132.212026,273738.4151,334375.7598,36.42568549,32.98297459,2000000,36.42421969,25840.30053
4558,104.0280069,28481174.77,0,372955.3772,25,6132.021148,273783.7206,334434.6952,36.42666191,32.97556246,2000000,36.42517962,25839.71118
4559,104.0046238,28479485.39,0,372980.8773,25,6131.830885,273829.0313,334493.6419,36.42763855,32.96815032,2000000,36.42613977,25839.12171
4560,103.9812408,28477794.44,0,373006.3842,25,6131.641266,273874.3472,334552.5999,36.4286154,32.96073819,2000000,36.42710014,25838.53213
4561,103.9578577,28476101.9,0,373031.8981,25,6131.452256,273919.6683,334611.5692,36.42959247,32.95332605,2000000,36.42806072,25837.94244
4562,103.9344746,28474407.8,0,373057.419,25,6131.263816,273964.9948,334670.5501,36.43056978,32.94591391,2000000,36.42902153,25837.35263
4563,103.9110916,28472712.12,0,373082.9467,25,6131.075978,274010.3265,334729.5424,36.43154732,32.93850178,2000000,36.42998255,25836.7627
4564,103.8877085,28471014.87,0,373108.4815,25,6130.888793,274055.6634,334788.5459,36.43252506,32.93108964,2000000,36.43094378,25836.17267
4565,103.8643254,28469316.03,0,373134.0232,25,6130.702232,274101.0054,334847.5608,36.43350303,32.92367751,2000000,36.43190524,25835.58252
4566,103.8409424,28467615.63,0,373159.572,25,6130.516231,274146.3529,334906.5873,36.43448123,32.91626537,2000000,36.43286692,25834.99226
4567,103.8175593,28465913.66,0,373185.1277,25,6130.330808,274191.7058,334965.6254,36.43545967,32.90885323,2000000,36.43382882,25834.40187
4568,103.7941762,28464210.12,0,373210.6905,25,6130.146044,274237.0637,335024.6747,36.43643832,32.9014411,2000000,36.43479095,25833.81138
4569,103.7707932,28462504.99,0,373236.2604,25,6129.96193,274282.4269,335083.7352,36.43741719,32.89402896,2000000,36.43575329,25833.22078
4570,103.7474101,28460798.3,0,373261.8374,25,6129.77837,274327.7954,335142.8075,36.43839629,32.88661682,2000000,36.43671586,25832.63005
4571,103.724027,28459090.04,0,373287.4215,25,6129.595356,274373.1695,335201.8915,36.43937565,32.87920469,2000000,36.43767865,25832.03921
4572,103.700644,28457380.21,0,373313.0126,25,6129.412999,274418.5487,335260.9867,36.44035522,32.87179255,2000000,36.43864167,25831.44826
4573,103.6772609,28455668.8,0,373338.6109,25,6129.231326,274463.933,335320.0932,36.44133499,32.86438042,2000000,36.43960491,25830.8572
4574,103.6538778,28453955.82,0,373364.2165,25,6129.050214,274509.3228,335379.2113,36.44231501,32.85696828,2000000,36.44056838,25830.26602
4575,103.6304948,28452241.28,0,373389.8291,25,6128.869607,274554.7181,335438.3414,36.44329529,32.84955614,2000000,36.44153207,25829.67471
4576,103.6071117,28450525.16,0,373415.449,25,6128.689636,274600.1187,335497.4829,36.4442758,32.84214401,2000000,36.44249599,25829.0833
4577,103.5837286,28448807.47,0,373441.076,25,6128.510394,274645.5243,335556.6354,36.44525649,32.83473187,2000000,36.44346014,25828.49177
4578,103.5603456,28447088.21,0,373466.7103,25,6128.331742,274690.9354,335615.7995,36.44623743,32.82731974,2000000,36.44442452,25827.90013
